policy,cycle,latency_ms,tier
fixed_t2,4160,7.536421,2
fixed_t2,4161,6.549676,2
fixed_t2,4162,8.667269,2
fixed_t2,4163,6.663564,2
fixed_t2,4164,8.279513,2
fixed_t2,4165,9.355423,2
fixed_t2,4166,12.994533,2
fixed_t2,4167,18.224510,2
fixed_t2,4168,9.084915,2
fixed_t2,4169,10.128632,2
fixed_t2,4170,9.757377,2
fixed_t2,4171,4.284808,2
fixed_t2,4172,17.714176,2
fixed_t2,4173,7.352049,2
fixed_t2,4174,19.647113,2
fixed_t2,4175,15.358491,2
fixed_t2,4176,14.805456,2
fixed_t2,4177,9.567695,2
fixed_t2,4178,13.316175,2
fixed_t2,4179,8.088363,2
fixed_t2,4180,7.513049,2
fixed_t2,4181,17.572591,2
fixed_t2,4182,6.895285,2
fixed_t2,4183,10.399800,2
fixed_t2,4184,8.976134,2
fixed_t2,4185,6.220406,2
fixed_t2,4186,10.135274,2
fixed_t2,4187,4.863978,2
fixed_t2,4188,17.012584,2
fixed_t2,4189,6.541459,2
fixed_t2,4190,16.040590,2
fixed_t2,4191,14.417203,2
fixed_t2,4192,16.348460,2
fixed_t2,4193,10.114198,2
fixed_t2,4194,7.815234,2
fixed_t2,4195,10.451212,2
fixed_t2,4196,8.951381,2
fixed_t2,4197,11.577274,2
fixed_t2,4198,4.915048,2
fixed_t2,4199,12.881631,2
fixed_t2,4200,9.116032,2
fixed_t2,4201,13.847072,2
fixed_t2,4202,6.553607,2
fixed_t2,4203,9.407459,2
fixed_t2,4204,4.666472,2
fixed_t2,4205,14.769055,2
fixed_t2,4206,7.405597,2
fixed_t2,4207,7.605313,2
fixed_t2,4208,12.214829,2
fixed_t2,4209,10.586643,2
fixed_t2,4210,13.338139,2
fixed_t2,4211,8.760456,2
fixed_t2,4212,11.354009,2
fixed_t2,4213,25.583617,2
fixed_t2,4214,14.562034,2
fixed_t2,4215,17.212292,2
fixed_t2,4216,12.391170,2
fixed_t2,4217,5.763904,2
fixed_t2,4218,9.343863,2
fixed_t2,4219,6.306502,2
fixed_t2,4220,15.701104,2
fixed_t2,4221,8.638630,2
fixed_t2,4222,9.776017,2
fixed_t2,4223,11.418529,2
fixed_t2,4224,10.871556,2
fixed_t2,4225,16.288572,2
fixed_t2,4226,12.416869,2
fixed_t2,4227,13.247924,2
fixed_t2,4228,9.665502,2
fixed_t2,4229,19.738885,2
fixed_t2,4230,8.018459,2
fixed_t2,4231,5.898729,2
fixed_t2,4232,8.576370,2
fixed_t2,4233,12.060174,2
fixed_t2,4234,5.353106,2
fixed_t2,4235,6.840095,2
fixed_t2,4236,14.665680,2
fixed_t2,4237,6.655980,2
fixed_t2,4238,8.314160,2
fixed_t2,4239,23.836479,2
fixed_t2,4240,12.061634,2
fixed_t2,4241,7.803191,2
fixed_t2,4242,7.452966,2
fixed_t2,4243,6.055289,2
fixed_t2,4244,7.522801,2
fixed_t2,4245,13.507619,2
fixed_t2,4246,22.226667,2
fixed_t2,4247,5.104277,2
fixed_t2,4248,8.289062,2
fixed_t2,4249,7.730655,2
fixed_t2,4250,11.191256,2
fixed_t2,4251,8.754991,2
fixed_t2,4252,4.598246,2
fixed_t2,4253,11.462088,2
fixed_t2,4254,11.097457,2
fixed_t2,4255,9.388016,2
fixed_t2,4256,15.075353,2
fixed_t2,4257,11.050619,2
fixed_t2,4258,9.708882,2
fixed_t2,4259,28.127404,2
fixed_t2,4260,7.902411,2
fixed_t2,4261,20.364831,2
fixed_t2,4262,11.829561,2
fixed_t2,4263,4.393536,2
fixed_t2,4264,8.259711,2
fixed_t2,4265,7.850674,2
fixed_t2,4266,8.159912,2
fixed_t2,4267,8.654569,2
fixed_t2,4268,10.800487,2
fixed_t2,4269,3.779473,2
fixed_t2,4270,8.837274,2
fixed_t2,4271,9.632333,2
fixed_t2,4272,9.091178,2
fixed_t2,4273,6.847201,2
fixed_t2,4274,19.763281,2
fixed_t2,4275,6.326007,2
fixed_t2,4276,11.071325,2
fixed_t2,4277,11.782672,2
fixed_t2,4278,7.795798,2
fixed_t2,4279,8.504826,2
fixed_t2,4280,7.867564,2
fixed_t2,4281,8.239561,2
fixed_t2,4282,11.912713,2
fixed_t2,4283,8.379166,2
fixed_t2,4284,12.384205,2
fixed_t2,4285,5.564584,2
fixed_t2,4286,8.136480,2
fixed_t2,4287,10.552864,2
fixed_t2,4288,13.427179,2
fixed_t2,4289,4.984506,2
fixed_t2,4290,10.109755,2
fixed_t2,4291,11.035957,2
fixed_t2,4292,12.713667,2
fixed_t2,4293,7.554360,2
fixed_t2,4294,12.199232,2
fixed_t2,4295,5.175627,2
fixed_t2,4296,7.830088,2
fixed_t2,4297,8.868978,2
fixed_t2,4298,11.022600,2
fixed_t2,4299,6.789784,2
fixed_t2,4300,17.755509,2
fixed_t2,4301,5.673474,2
fixed_t2,4302,11.609913,2
fixed_t2,4303,14.291835,2
fixed_t2,4304,6.832654,2
fixed_t2,4305,8.020883,2
fixed_t2,4306,9.615081,2
fixed_t2,4307,11.850335,2
fixed_t2,4308,7.570113,2
fixed_t2,4309,8.601432,2
fixed_t2,4310,7.371528,2
fixed_t2,4311,6.736586,2
fixed_t2,4312,6.467564,2
fixed_t2,4313,14.200100,2
fixed_t2,4314,10.431139,2
fixed_t2,4315,9.084757,2
fixed_t2,4316,13.165106,2
fixed_t2,4317,20.474229,2
fixed_t2,4318,9.167306,2
fixed_t2,4319,9.925254,2
fixed_t2,4320,9.986826,2
fixed_t2,4321,25.013488,2
fixed_t2,4322,11.406101,2
fixed_t2,4323,15.276655,2
fixed_t2,4324,11.526292,2
fixed_t2,4325,6.475425,2
fixed_t2,4326,5.482631,2
fixed_t2,4327,7.638957,2
fixed_t2,4328,7.037779,2
fixed_t2,4329,10.885608,2
fixed_t2,4330,17.706251,2
fixed_t2,4331,6.677030,2
fixed_t2,4332,17.994108,2
fixed_t2,4333,13.192184,2
fixed_t2,4334,9.036963,2
fixed_t2,4335,8.827238,2
fixed_t2,4336,7.668726,2
fixed_t2,4337,9.194542,2
fixed_t2,4338,6.116495,2
fixed_t2,4339,10.972422,2
fixed_t2,4340,10.629581,2
fixed_t2,4341,12.790931,2
fixed_t2,4342,17.917325,2
fixed_t2,4343,8.041897,2
fixed_t2,4344,5.096382,2
fixed_t2,4345,8.779021,2
fixed_t2,4346,6.655813,2
fixed_t2,4347,6.209253,2
fixed_t2,4348,4.597022,2
fixed_t2,4349,14.672037,2
fixed_t2,4350,8.688472,2
fixed_t2,4351,11.822389,2
fixed_t2,4352,9.287878,2
fixed_t2,4353,8.338744,2
fixed_t2,4354,5.461204,2
fixed_t2,4355,15.682475,2
fixed_t2,4356,8.627834,2
fixed_t2,4357,9.328104,2
fixed_t2,4358,17.533069,2
fixed_t2,4359,13.029321,2
fixed_t2,4360,8.273085,2
fixed_t2,4361,14.749803,2
fixed_t2,4362,8.007844,2
fixed_t2,4363,7.572362,2
fixed_t2,4364,21.475008,2
fixed_t2,4365,9.509733,2
fixed_t2,4366,11.314936,2
fixed_t2,4367,10.644026,2
fixed_t2,4368,17.456986,2
fixed_t2,4369,16.159715,2
fixed_t2,4370,20.503712,2
fixed_t2,4371,8.650186,2
fixed_t2,4372,8.524086,2
fixed_t2,4373,19.083599,2
fixed_t2,4374,12.377510,2
fixed_t2,4375,13.479480,2
fixed_t2,4376,5.982498,2
fixed_t2,4377,7.394262,2
fixed_t2,4378,4.965047,2
fixed_t2,4379,11.037722,2
fixed_t2,4380,6.759691,2
fixed_t2,4381,12.194658,2
fixed_t2,4382,14.035651,2
fixed_t2,4383,11.336272,2
fixed_t2,4384,12.910501,2
fixed_t2,4385,6.014532,2
fixed_t2,4386,7.772550,2
fixed_t2,4387,10.497374,2
fixed_t2,4388,13.472702,2
fixed_t2,4389,7.636198,2
fixed_t2,4390,7.124371,2
fixed_t2,4391,5.234218,2
fixed_t2,4392,26.882438,2
fixed_t2,4393,7.070723,2
fixed_t2,4394,14.682064,2
fixed_t2,4395,6.926693,2
fixed_t2,4396,9.839517,2
fixed_t2,4397,9.756153,2
fixed_t2,4398,10.603624,2
fixed_t2,4399,11.536548,2
fixed_t2,4400,8.793720,2
fixed_t2,4401,10.000664,2
fixed_t2,4402,8.026537,2
fixed_t2,4403,18.827567,2
fixed_t2,4404,11.363943,2
fixed_t2,4405,10.852921,2
fixed_t2,4406,17.981924,2
fixed_t2,4407,8.810432,2
fixed_t2,4408,8.229946,2
fixed_t2,4409,12.719810,2
fixed_t2,4410,15.041485,2
fixed_t2,4411,11.437291,2
fixed_t2,4412,15.487006,2
fixed_t2,4413,14.347056,2
fixed_t2,4414,18.959575,2
fixed_t2,4415,6.564750,2
fixed_t2,4416,10.356137,2
fixed_t2,4417,10.625685,2
fixed_t2,4418,13.532719,2
fixed_t2,4419,20.825819,2
fixed_t2,4420,28.946697,2
fixed_t2,4421,11.623358,2
fixed_t2,4422,7.704518,2
fixed_t2,4423,13.263282,2
fixed_t2,4424,5.621150,2
fixed_t2,4425,7.130849,2
fixed_t2,4426,20.875682,2
fixed_t2,4427,8.397147,2
fixed_t2,4428,12.218484,2
fixed_t2,4429,10.448127,2
fixed_t2,4430,9.372360,2
fixed_t2,4431,9.682751,2
fixed_t2,4432,3.878042,2
fixed_t2,4433,10.225174,2
fixed_t2,4434,18.708381,2
fixed_t2,4435,13.434786,2
fixed_t2,4436,9.584845,2
fixed_t2,4437,7.326550,2
fixed_t2,4438,4.810642,2
fixed_t2,4439,7.895913,2
fixed_t2,4440,8.955292,2
fixed_t2,4441,6.266564,2
fixed_t2,4442,12.370265,2
fixed_t2,4443,25.506377,2
fixed_t2,4444,14.931763,2
fixed_t2,4445,10.237988,2
fixed_t2,4446,7.507975,2
fixed_t2,4447,7.052209,2
fixed_t2,4448,14.296611,2
fixed_t2,4449,7.712852,2
fixed_t2,4450,17.055200,2
fixed_t2,4451,9.043357,2
fixed_t2,4452,9.179687,2
fixed_t2,4453,6.241131,2
fixed_t2,4454,7.075834,2
fixed_t2,4455,21.510801,2
fixed_t2,4456,27.343607,2
fixed_t2,4457,8.167712,2
fixed_t2,4458,9.786614,2
fixed_t2,4459,11.088293,2
fixed_t2,4460,6.890073,2
fixed_t2,4461,11.232966,2
fixed_t2,4462,3.627197,2
fixed_t2,4463,11.093352,2
fixed_t2,4464,15.519113,2
fixed_t2,4465,11.352623,2
fixed_t2,4466,12.219450,2
fixed_t2,4467,11.510753,2
fixed_t2,4468,10.905669,2
fixed_t2,4469,5.704917,2
fixed_t2,4470,16.075047,2
fixed_t2,4471,8.016820,2
fixed_t2,4472,10.720230,2
fixed_t2,4473,10.992642,2
fixed_t2,4474,19.668569,2
fixed_t2,4475,13.171397,2
fixed_t2,4476,6.301053,2
fixed_t2,4477,12.666397,2
fixed_t2,4478,7.055932,2
fixed_t2,4479,8.374356,2
fixed_t2,4480,6.201616,2
fixed_t2,4481,12.765178,2
fixed_t2,4482,8.972297,2
fixed_t2,4483,7.574106,2
fixed_t2,4484,11.703908,2
fixed_t2,4485,8.693386,2
fixed_t2,4486,5.235747,2
fixed_t2,4487,11.807950,2
fixed_t2,4488,6.765151,2
fixed_t2,4489,10.027336,2
fixed_t2,4490,14.137400,2
fixed_t2,4491,20.950999,2
fixed_t2,4492,11.649211,2
fixed_t2,4493,21.392168,2
fixed_t2,4494,14.763197,2
fixed_t2,4495,13.361027,2
fixed_t2,4496,12.725263,2
fixed_t2,4497,14.139282,2
fixed_t2,4498,5.249453,2
fixed_t2,4499,11.709241,2
fixed_t2,4500,11.195274,2
fixed_t2,4501,12.920096,2
fixed_t2,4502,7.567487,2
fixed_t2,4503,12.324938,2
fixed_t2,4504,7.127673,2
fixed_t2,4505,14.019955,2
fixed_t2,4506,9.448050,2
fixed_t2,4507,10.093838,2
fixed_t2,4508,4.572299,2
fixed_t2,4509,13.567148,2
fixed_t2,4510,9.053008,2
fixed_t2,4511,10.166644,2
fixed_t2,4512,7.269990,2
fixed_t2,4513,12.677930,2
fixed_t2,4514,14.003825,2
fixed_t2,4515,11.707184,2
fixed_t2,4516,11.608512,2
fixed_t2,4517,15.447730,2
fixed_t2,4518,17.671486,2
fixed_t2,4519,19.638583,2
fixed_t2,4520,8.547458,2
fixed_t2,4521,10.216596,2
fixed_t2,4522,17.019355,2
fixed_t2,4523,16.014683,2
fixed_t2,4524,6.822110,2
fixed_t2,4525,4.991508,2
fixed_t2,4526,11.786468,2
fixed_t2,4527,8.965545,2
fixed_t2,4528,12.421717,2
fixed_t2,4529,11.427974,2
fixed_t2,4530,5.761289,2
fixed_t2,4531,16.198338,2
fixed_t2,4532,9.381197,2
fixed_t2,4533,17.677707,2
fixed_t2,4534,10.249812,2
fixed_t2,4535,9.460036,2
fixed_t2,4536,7.652105,2
fixed_t2,4537,8.545376,2
fixed_t2,4538,4.513675,2
fixed_t2,4539,15.366977,2
fixed_t2,4540,8.845089,2
fixed_t2,4541,6.721818,2
fixed_t2,4542,8.727317,2
fixed_t2,4543,21.061094,2
fixed_t2,4544,8.073197,2
fixed_t2,4545,6.044241,2
fixed_t2,4546,13.150233,2
fixed_t2,4547,16.955143,2
fixed_t2,4548,7.194989,2
fixed_t2,4549,12.884766,2
fixed_t2,4550,8.097605,2
fixed_t2,4551,11.910555,2
fixed_t2,4552,5.467822,2
fixed_t2,4553,14.006161,2
fixed_t2,4554,15.573666,2
fixed_t2,4555,8.329644,2
fixed_t2,4556,9.812016,2
fixed_t2,4557,5.318388,2
fixed_t2,4558,21.235897,2
fixed_t2,4559,6.089331,2
fixed_t2,4560,6.119417,2
fixed_t2,4561,19.933269,2
fixed_t2,4562,6.848777,2
fixed_t2,4563,6.328980,2
fixed_t2,4564,6.024119,2
fixed_t2,4565,6.622109,2
fixed_t2,4566,9.910288,2
fixed_t2,4567,7.982597,2
fixed_t2,4568,6.019404,2
fixed_t2,4569,6.196572,2
fixed_t2,4570,22.245344,2
fixed_t2,4571,22.157777,2
fixed_t2,4572,19.904379,2
fixed_t2,4573,13.663321,2
fixed_t2,4574,13.716025,2
fixed_t2,4575,16.704638,2
fixed_t2,4576,12.292992,2
fixed_t2,4577,17.879431,2
fixed_t2,4578,12.864156,2
fixed_t2,4579,13.515676,2
fixed_t2,4580,13.927600,2
fixed_t2,4581,7.221573,2
fixed_t2,4582,9.606349,2
fixed_t2,4583,10.829652,2
fixed_t2,4584,8.742426,2
fixed_t2,4585,11.251134,2
fixed_t2,4586,18.920260,2
fixed_t2,4587,7.850533,2
fixed_t2,4588,10.737362,2
fixed_t2,4589,4.962178,2
fixed_t2,4590,6.315722,2
fixed_t2,4591,9.852657,2
fixed_t2,4592,10.677078,2
fixed_t2,4593,10.458296,2
fixed_t2,4594,8.689070,2
fixed_t2,4595,18.227014,2
fixed_t2,4596,11.891492,2
fixed_t2,4597,11.106681,2
fixed_t2,4598,12.902374,2
fixed_t2,4599,10.420477,2
fixed_t2,4600,7.607798,2
fixed_t2,4601,10.626598,2
fixed_t2,4602,6.723815,2
fixed_t2,4603,9.119167,2
fixed_t2,4604,8.646274,2
fixed_t2,4605,9.207350,2
fixed_t2,4606,8.239281,2
fixed_t2,4607,15.422060,2
fixed_t2,4608,14.155211,2
fixed_t2,4609,9.486344,2
fixed_t2,4610,5.232415,2
fixed_t2,4611,23.628371,2
fixed_t2,4612,4.695095,2
fixed_t2,4613,18.197561,2
fixed_t2,4614,13.844044,2
fixed_t2,4615,9.574827,2
fixed_t2,4616,13.239732,2
fixed_t2,4617,11.982708,2
fixed_t2,4618,19.403088,2
fixed_t2,4619,6.571964,2
fixed_t2,4620,12.824366,2
fixed_t2,4621,9.576031,2
fixed_t2,4622,10.085986,2
fixed_t2,4623,17.281204,2
fixed_t2,4624,10.795597,2
fixed_t2,4625,8.434442,2
fixed_t2,4626,11.644414,2
fixed_t2,4627,20.705683,2
fixed_t2,4628,9.561655,2
fixed_t2,4629,11.069178,2
fixed_t2,4630,9.555343,2
fixed_t2,4631,16.764339,2
fixed_t2,4632,12.463548,2
fixed_t2,4633,9.398850,2
fixed_t2,4634,12.173311,2
fixed_t2,4635,9.586060,2
fixed_t2,4636,19.385100,2
fixed_t2,4637,9.416834,2
fixed_t2,4638,13.007362,2
fixed_t2,4639,12.792136,2
fixed_t2,4640,7.130053,2
fixed_t2,4641,4.823045,2
fixed_t2,4642,8.891758,2
fixed_t2,4643,5.962915,2
fixed_t2,4644,9.253344,2
fixed_t2,4645,8.698586,2
fixed_t2,4646,21.598935,2
fixed_t2,4647,10.736305,2
fixed_t2,4648,12.762973,2
fixed_t2,4649,7.658655,2
fixed_t2,4650,8.430232,2
fixed_t2,4651,11.303745,2
fixed_t2,4652,8.378538,2
fixed_t2,4653,8.563101,2
fixed_t2,4654,6.282977,2
fixed_t2,4655,22.381527,2
fixed_t2,4656,18.330586,2
fixed_t2,4657,15.371971,2
fixed_t2,4658,14.000483,2
fixed_t2,4659,7.520297,2
fixed_t2,4660,6.648410,2
fixed_t2,4661,12.465332,2
fixed_t2,4662,15.942677,2
fixed_t2,4663,9.579598,2
fixed_t2,4664,4.952508,2
fixed_t2,4665,11.109507,2
fixed_t2,4666,6.132187,2
fixed_t2,4667,12.341958,2
fixed_t2,4668,11.594509,2
fixed_t2,4669,6.614678,2
fixed_t2,4670,13.872064,2
fixed_t2,4671,6.239214,2
fixed_t2,4672,13.453704,2
fixed_t2,4673,9.960618,2
fixed_t2,4674,9.185160,2
fixed_t2,4675,13.462353,2
fixed_t2,4676,22.942572,2
fixed_t2,4677,9.943671,2
fixed_t2,4678,8.262652,2
fixed_t2,4679,7.868195,2
fixed_t2,4680,7.777696,2
fixed_t2,4681,10.664683,2
fixed_t2,4682,24.580178,2
fixed_t2,4683,2.948684,2
fixed_t2,4684,6.446807,2
fixed_t2,4685,10.668314,2
fixed_t2,4686,9.791507,2
fixed_t2,4687,8.168498,2
fixed_t2,4688,17.556636,2
fixed_t2,4689,30.856967,2
fixed_t2,4690,12.817251,2
fixed_t2,4691,9.922510,2
fixed_t2,4692,13.493534,2
fixed_t2,4693,13.790844,2
fixed_t2,4694,6.187530,2
fixed_t2,4695,13.419379,2
fixed_t2,4696,12.873363,2
fixed_t2,4697,10.887806,2
fixed_t2,4698,27.094950,2
fixed_t2,4699,7.290027,2
fixed_t2,4700,6.930882,2
fixed_t2,4701,11.911335,2
fixed_t2,4702,14.373288,2
fixed_t2,4703,9.342482,2
fixed_t2,4704,10.960148,2
fixed_t2,4705,15.135838,2
fixed_t2,4706,10.785501,2
fixed_t2,4707,10.428264,2
fixed_t2,4708,9.220642,2
fixed_t2,4709,14.217535,2
fixed_t2,4710,10.824800,2
fixed_t2,4711,13.464012,2
fixed_t2,4712,19.880060,2
fixed_t2,4713,10.293169,2
fixed_t2,4714,11.206367,2
fixed_t2,4715,10.988854,2
fixed_t2,4716,10.053734,2
fixed_t2,4717,16.158994,2
fixed_t2,4718,7.142485,2
fixed_t2,4719,9.580725,2
fixed_t2,4720,5.809097,2
fixed_t2,4721,17.150593,2
fixed_t2,4722,5.256886,2
fixed_t2,4723,6.852723,2
fixed_t2,4724,9.486480,2
fixed_t2,4725,12.048753,2
fixed_t2,4726,4.069392,2
fixed_t2,4727,8.687903,2
fixed_t2,4728,7.329514,2
fixed_t2,4729,15.751181,2
fixed_t2,4730,10.603112,2
fixed_t2,4731,11.839191,2
fixed_t2,4732,10.226647,2
fixed_t2,4733,27.008303,2
fixed_t2,4734,5.951903,2
fixed_t2,4735,13.070125,2
fixed_t2,4736,8.847388,2
fixed_t2,4737,7.061753,2
fixed_t2,4738,18.150843,2
fixed_t2,4739,11.888539,2
fixed_t2,4740,8.290840,2
fixed_t2,4741,12.840272,2
fixed_t2,4742,11.789895,2
fixed_t2,4743,7.498672,2
fixed_t2,4744,10.715127,2
fixed_t2,4745,9.002996,2
fixed_t2,4746,15.428817,2
fixed_t2,4747,5.879397,2
fixed_t2,4748,11.506971,2
fixed_t2,4749,17.545207,2
fixed_t2,4750,10.650391,2
fixed_t2,4751,6.365701,2
fixed_t2,4752,6.090383,2
fixed_t2,4753,12.421989,2
fixed_t2,4754,5.625460,2
fixed_t2,4755,11.273534,2
fixed_t2,4756,17.639133,2
fixed_t2,4757,9.340374,2
fixed_t2,4758,6.554434,2
fixed_t2,4759,12.423990,2
fixed_t2,4760,12.033661,2
fixed_t2,4761,8.922753,2
fixed_t2,4762,4.237519,2
fixed_t2,4763,4.734482,2
fixed_t2,4764,11.810960,2
fixed_t2,4765,10.256842,2
fixed_t2,4766,15.206007,2
fixed_t2,4767,7.573794,2
fixed_t2,4768,16.205402,2
fixed_t2,4769,21.851983,2
fixed_t2,4770,15.884350,2
fixed_t2,4771,11.744038,2
fixed_t2,4772,15.044713,2
fixed_t2,4773,13.065829,2
fixed_t2,4774,4.575728,2
fixed_t2,4775,17.611564,2
fixed_t2,4776,13.101157,2
fixed_t2,4777,3.846849,2
fixed_t2,4778,12.173728,2
fixed_t2,4779,10.600849,2
fixed_t2,4780,18.499668,2
fixed_t2,4781,7.168771,2
fixed_t2,4782,7.870314,2
fixed_t2,4783,10.944135,2
fixed_t2,4784,11.822777,2
fixed_t2,4785,7.414658,2
fixed_t2,4786,6.749963,2
fixed_t2,4787,7.366384,2
fixed_t2,4788,7.377979,2
fixed_t2,4789,6.180442,2
fixed_t2,4790,9.213020,2
fixed_t2,4791,9.456936,2
fixed_t2,4792,19.528608,2
fixed_t2,4793,17.442034,2
fixed_t2,4794,9.376196,2
fixed_t2,4795,5.753510,2
fixed_t2,4796,7.757818,2
fixed_t2,4797,9.808469,2
fixed_t2,4798,4.408126,2
fixed_t2,4799,20.146472,2
fixed_t2,4800,13.200720,2
fixed_t2,4801,9.217546,2
fixed_t2,4802,10.328525,2
fixed_t2,4803,7.570993,2
fixed_t2,4804,9.886912,2
fixed_t2,4805,10.823648,2
fixed_t2,4806,13.592578,2
fixed_t2,4807,6.308118,2
fixed_t2,4808,5.331034,2
fixed_t2,4809,5.840985,2
fixed_t2,4810,15.352618,2
fixed_t2,4811,17.502524,2
fixed_t2,4812,13.053428,2
fixed_t2,4813,8.992643,2
fixed_t2,4814,11.019796,2
fixed_t2,4815,9.426931,2
fixed_t2,4816,7.062668,2
fixed_t2,4817,8.614324,2
fixed_t2,4818,9.352002,2
fixed_t2,4819,14.164016,2
fixed_t2,4820,13.363683,2
fixed_t2,4821,8.979521,2
fixed_t2,4822,16.264115,2
fixed_t2,4823,9.197139,2
fixed_t2,4824,8.667337,2
fixed_t2,4825,8.495419,2
fixed_t2,4826,7.663664,2
fixed_t2,4827,11.514314,2
fixed_t2,4828,6.814790,2
fixed_t2,4829,14.010404,2
fixed_t2,4830,6.323666,2
fixed_t2,4831,6.715323,2
fixed_t2,4832,15.643276,2
fixed_t2,4833,6.810963,2
fixed_t2,4834,12.774642,2
fixed_t2,4835,7.231901,2
fixed_t2,4836,10.773934,2
fixed_t2,4837,7.673435,2
fixed_t2,4838,5.470247,2
fixed_t2,4839,9.748319,2
fixed_t2,4840,11.534695,2
fixed_t2,4841,7.736957,2
fixed_t2,4842,5.459963,2
fixed_t2,4843,9.121050,2
fixed_t2,4844,10.924472,2
fixed_t2,4845,11.084899,2
fixed_t2,4846,16.042312,2
fixed_t2,4847,6.392158,2
fixed_t2,4848,13.456306,2
fixed_t2,4849,14.210437,2
fixed_t2,4850,13.048308,2
fixed_t2,4851,15.117069,2
fixed_t2,4852,4.649512,2
fixed_t2,4853,14.622772,2
fixed_t2,4854,9.007291,2
fixed_t2,4855,10.603959,2
fixed_t2,4856,21.647861,2
fixed_t2,4857,14.087965,2
fixed_t2,4858,6.316275,2
fixed_t2,4859,7.157348,2
fixed_t2,4860,11.515833,2
fixed_t2,4861,12.741231,2
fixed_t2,4862,8.370587,2
fixed_t2,4863,18.273036,2
fixed_t2,4864,6.897151,2
fixed_t2,4865,8.819395,2
fixed_t2,4866,13.354177,2
fixed_t2,4867,23.036141,2
fixed_t2,4868,13.298588,2
fixed_t2,4869,8.781274,2
fixed_t2,4870,11.006686,2
fixed_t2,4871,12.908708,2
fixed_t2,4872,7.360819,2
fixed_t2,4873,6.418161,2
fixed_t2,4874,7.281386,2
fixed_t2,4875,19.233481,2
fixed_t2,4876,7.689158,2
fixed_t2,4877,8.571274,2
fixed_t2,4878,6.771968,2
fixed_t2,4879,9.419011,2
fixed_t2,4880,7.867137,2
fixed_t2,4881,9.730998,2
fixed_t2,4882,8.320246,2
fixed_t2,4883,9.762628,2
fixed_t2,4884,7.893998,2
fixed_t2,4885,15.685084,2
fixed_t2,4886,5.640738,2
fixed_t2,4887,14.517955,2
fixed_t2,4888,6.510925,2
fixed_t2,4889,10.909664,2
fixed_t2,4890,8.179315,2
fixed_t2,4891,18.512294,2
fixed_t2,4892,12.586504,2
fixed_t2,4893,16.585677,2
fixed_t2,4894,16.382487,2
fixed_t2,4895,5.001162,2
fixed_t2,4896,15.028396,2
fixed_t2,4897,18.971212,2
fixed_t2,4898,9.194926,2
fixed_t2,4899,9.314516,2
fixed_t2,4900,8.970602,2
fixed_t2,4901,6.844145,2
fixed_t2,4902,19.895226,2
fixed_t2,4903,21.124151,2
fixed_t2,4904,11.231172,2
fixed_t2,4905,15.154513,2
fixed_t2,4906,14.118676,2
fixed_t2,4907,21.414722,2
fixed_t2,4908,5.701461,2
fixed_t2,4909,8.151871,2
fixed_t2,4910,11.940311,2
fixed_t2,4911,14.514711,2
fixed_t2,4912,6.589420,2
fixed_t2,4913,7.284891,2
fixed_t2,4914,10.502601,2
fixed_t2,4915,7.325508,2
fixed_t2,4916,5.563333,2
fixed_t2,4917,11.097403,2
fixed_t2,4918,10.743736,2
fixed_t2,4919,5.218011,2
fixed_t2,4920,7.032134,2
fixed_t2,4921,9.535009,2
fixed_t2,4922,9.465139,2
fixed_t2,4923,10.098406,2
fixed_t2,4924,8.287221,2
fixed_t2,4925,9.007373,2
fixed_t2,4926,7.385298,2
fixed_t2,4927,8.447058,2
fixed_t2,4928,14.388461,2
fixed_t2,4929,7.510248,2
fixed_t2,4930,11.316191,2
fixed_t2,4931,8.290131,2
fixed_t2,4932,6.120203,2
fixed_t2,4933,7.473318,2
fixed_t2,4934,7.099681,2
fixed_t2,4935,12.430564,2
fixed_t2,4936,5.832253,2
fixed_t2,4937,7.979678,2
fixed_t2,4938,12.032061,2
fixed_t2,4939,11.034125,2
fixed_t2,4940,5.688713,2
fixed_t2,4941,18.922180,2
fixed_t2,4942,12.911469,2
fixed_t2,4943,9.117648,2
fixed_t2,4944,5.175281,2
fixed_t2,4945,17.349985,2
fixed_t2,4946,14.878553,2
fixed_t2,4947,8.310507,2
fixed_t2,4948,8.463359,2
fixed_t2,4949,16.822122,2
fixed_t2,4950,9.004087,2
fixed_t2,4951,7.971993,2
fixed_t2,4952,4.806959,2
fixed_t2,4953,7.559837,2
fixed_t2,4954,11.036712,2
fixed_t2,4955,9.631555,2
fixed_t2,4956,13.328849,2
fixed_t2,4957,9.533973,2
fixed_t2,4958,8.984524,2
fixed_t2,4959,8.140551,2
fixed_t2,4960,8.600009,2
fixed_t2,4961,5.502232,2
fixed_t2,4962,6.594168,2
fixed_t2,4963,16.168937,2
fixed_t2,4964,8.549782,2
fixed_t2,4965,6.200990,2
fixed_t2,4966,4.676091,2
fixed_t2,4967,11.995073,2
fixed_t2,4968,8.691489,2
fixed_t2,4969,9.409401,2
fixed_t2,4970,12.151970,2
fixed_t2,4971,8.979576,2
fixed_t2,4972,10.021589,2
fixed_t2,4973,8.338317,2
fixed_t2,4974,12.380929,2
fixed_t2,4975,10.306279,2
fixed_t2,4976,12.085193,2
fixed_t2,4977,12.388099,2
fixed_t2,4978,8.375157,2
fixed_t2,4979,16.640163,2
fixed_t2,4980,15.206052,2
fixed_t2,4981,7.951330,2
